date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:19:36	285/285	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2016:29:52%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fcusystem-trn-sq.png?auto=format&blur=200&h=80&ixlib=php-3.3.1&px=16&s=3c24ea000e4763b8398f7c5dbf264f4d	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/cusystem-trn-sqa67f.png	(from https://www.classcentral.com/universities)
09:19:37	247/247	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2012:11:38%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fucsd-trn-sq.png?auto=format&blur=200&h=80&ixlib=php-3.3.1&px=16&s=10b6cab9ee8934658f04d1d4b6c59db3	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/ucsd-trn-sqd7b5.png	(from https://www.classcentral.com/universities)
09:19:38	330/330	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2012:11:38%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fleeds-trn-sq.png?auto=format&blur=200&h=80&ixlib=php-3.3.1&px=16&s=c9eb4664b23951c90740bce3fdd1e809	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/leeds-trn-sqd046.png	(from https://www.classcentral.com/universities)
09:19:39	433/433	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2012:11:38%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fusmd-trn-sq.png?auto=format&blur=200&h=80&ixlib=php-3.3.1&px=16&s=a004599b33b45349fd6157c0f9604699	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/usmd-trn-sqb452.png	(from https://www.classcentral.com/universities)
09:19:40	263/263	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2015:06:04%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Frosario-trn-sq.png?auto=format&blur=200&h=80&ixlib=php-3.3.1&px=16&s=394bb71ec11a211bebd5125283ea2b5f	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/rosario-trn-sqf214.png	(from https://www.classcentral.com/universities)
09:19:41	413/413	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2015:06:04%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fasu-trn-sq.png?auto=format&blur=200&h=80&ixlib=php-3.3.1&px=16&s=ef1d0b307573b9305a3b8c05feab90f9	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/asu-trn-sq9493.png	(from https://www.classcentral.com/universities)
09:19:42	248/248	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2015:06:04%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fduke-trn-sq.png?auto=format&blur=200&h=80&ixlib=php-3.3.1&px=16&s=0f6d430af35672a3e8d396cc4435e0f1	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/duke-trn-sqf48e.png	(from https://www.classcentral.com/universities)
09:19:43	418/418	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2015:06:04%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fpurdue-trn-sq.png?auto=format&blur=200&h=80&ixlib=php-3.3.1&px=16&s=00e39ab8f274f3883d308ac5d8bb5fb1	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/purdue-trn-sqefe6.png	(from https://www.classcentral.com/universities)
09:19:44	380/380	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2015:06:04%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fpku-trn-sq.png?auto=format&blur=200&h=80&ixlib=php-3.3.1&px=16&s=dbac6f5d75d078caaae297d3c93c05b0	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/pku-trn-sq6a50.png	(from https://www.classcentral.com/universities)
09:19:45	247/247	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2015:06:04%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fiisc-trn-sq.png?auto=format&blur=200&h=80&ixlib=php-3.3.1&px=16&s=f2562a69794d7c61c7c2fc3b2b449d99	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/iisc-trn-sq6d58.png	(from https://www.classcentral.com/universities)
09:19:46	224/224	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2015:06:04%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fiitd-trn-sq.png?auto=format&blur=200&h=80&ixlib=php-3.3.1&px=16&s=a64335260413fe210775504d45536486	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/iitd-trn-sq3d91.png	(from https://www.classcentral.com/universities)
09:19:47	271/271	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2015:06:04%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fuva-trn-sq.png?auto=format&blur=200&h=80&ixlib=php-3.3.1&px=16&s=43a1904f723cd3c375105887e9a05421	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/uva-trn-sq2d39.png	(from https://www.classcentral.com/universities)
09:19:48	243/243	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2012:11:38%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fcolumbia-trn-sq.png?auto=format&blur=200&h=80&ixlib=php-3.3.1&px=16&s=5534b6b85ebd3550fb549fc52cd1039b	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/columbia-trn-sq5f90.png	(from https://www.classcentral.com/universities)
09:19:49	235/235	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2012:11:38%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fucdavis-trn-sq.png?auto=format&blur=200&h=80&ixlib=php-3.3.1&px=16&s=05a99a04be4340498cd0b1c6cf47fafb	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/ucdavis-trn-sqb729.png	(from https://www.classcentral.com/universities)
09:19:50	413/413	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2015:06:04%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fiimb-trn-sq.png?auto=format&blur=200&h=80&ixlib=php-3.3.1&px=16&s=56962e96636f225476e22571495c9fd5	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/iimb-trn-sq7b06.png	(from https://www.classcentral.com/universities)
09:19:51	280/280	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2015:06:04%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Funiandes-trn-sq.png?auto=format&blur=200&h=80&ixlib=php-3.3.1&px=16&s=8c69c9052b45ae55e88492d11909c6f9	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/uniandes-trn-sqc713.png	(from https://www.classcentral.com/universities)
09:19:52	413/413	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2015:06:04%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fedinburgh-trn-sq.png?auto=format&blur=200&h=80&ixlib=php-3.3.1&px=16&s=e17859d9e40b02da2a120a2db435d6be	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/edinburgh-trn-sq5403.png	(from https://www.classcentral.com/universities)
09:19:53	392/392	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2015:06:04%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fjaveriana-trn-sq.png?auto=format&blur=200&h=80&ixlib=php-3.3.1&px=16&s=44066b6ed9ebbe6ae2ed17b5588d41b4	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/javeriana-trn-sq498a.png	(from https://www.classcentral.com/universities)
09:19:54	402/402	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2015:06:04%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fpolimi-trn-sq.png?auto=format&blur=200&h=80&ixlib=php-3.3.1&px=16&s=3ce6f90b0c354b78090ba76da592ce23	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/polimi-trn-sq71eb.png	(from https://www.classcentral.com/universities)
09:19:55	279/279	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2017:39:20%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fimperial-trn-sq.png?auto=format&blur=200&h=80&ixlib=php-3.3.1&px=16&s=491ced3b3af1c21a8faf06406e4001ff	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/imperial-trn-sqe5c3.png	(from https://www.classcentral.com/universities)
09:19:56	247/247	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2015:06:05%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Ftsinghua-trn-sq.png?auto=format&blur=200&h=80&ixlib=php-3.3.1&px=16&s=9952c4b37101f4725155496d3539d1fa	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/tsinghua-trn-sq9267.png	(from https://www.classcentral.com/universities)
09:19:57	333/333	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2015:06:04%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fyale-trn-sq.png?auto=format&blur=200&h=80&ixlib=php-3.3.1&px=16&s=c6713c1a65e25f811377d939b7977f7a	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/yale-trn-sq9e83.png	(from https://www.classcentral.com/universities)
09:19:58	280/280	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2015:06:04%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fanahuac-trn-sq.png?auto=format&blur=200&h=80&ixlib=php-3.3.1&px=16&s=a403de657e7698e8c96c7b4d93a1e7d2	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/anahuac-trn-sq6cbc.png	(from https://www.classcentral.com/universities)
09:19:59	413/413	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2015:06:04%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fhkust-trn-sq.png?auto=format&blur=200&h=80&ixlib=php-3.3.1&px=16&s=5ec6a4f3084c566744bff64466d16648	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/hkust-trn-sq5c00.png	(from https://www.classcentral.com/universities)
09:20:00	391/391	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2015:06:04%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Ftomsk-state-trn-sq.png?auto=format&blur=200&h=80&ixlib=php-3.3.1&px=16&s=493b580e4d940b6b1322956fd9445ca3	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/tomsk-state-trn-sq65fd.png	(from https://www.classcentral.com/universities)
09:20:01	233/233	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2015:06:04%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fminnesota-trn-sq.png?auto=format&blur=200&h=80&ixlib=php-3.3.1&px=16&s=a21f01bcb2b4f8f3b645d1cd3bd8646f	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/minnesota-trn-sqc143.png	(from https://www.classcentral.com/universities)
09:20:02	233/233	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2012:11:38%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fuq-trn-sq.png?auto=format&blur=200&h=80&ixlib=php-3.3.1&px=16&s=635c842f3cd1a81a2198d1dab822c711	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/uq-trn-sq01fc.png	(from https://www.classcentral.com/universities)
09:20:03	273/273	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2015:06:04%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fubc-trn-sq.png?auto=format&blur=200&h=80&ixlib=php-3.3.1&px=16&s=c0c3c78690da1506bfb21ac18b2c4b98	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/ubc-trn-sqf708.png	(from https://www.classcentral.com/universities)
09:20:04	431/431	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2015:06:04%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fmacquarie-trn-sq.png?auto=format&blur=200&h=80&ixlib=php-3.3.1&px=16&s=852b9403fd23c08da9fbe26ca610e985	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/macquarie-trn-sqe3be.png	(from https://www.classcentral.com/universities)
09:20:05	266/266	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2015:06:04%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fsuny-trn-sq.png?auto=format&blur=200&h=80&ixlib=php-3.3.1&px=16&s=7f441edd87a80d13747eb42eda3b7aaa	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/suny-trn-sq15b2.png	(from https://www.classcentral.com/universities)
09:20:06	421/421	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2015:06:04%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fumd-trn-sq.png?auto=format&blur=200&h=80&ixlib=php-3.3.1&px=16&s=15fba4449fc5778d26d390cfd1d95a7e	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/umd-trn-sq2c2b.png	(from https://www.classcentral.com/universities)
09:20:07	268/268	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2016:29:53%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fuw-trn-sq.png?auto=format&blur=200&h=80&ixlib=php-3.3.1&px=16&s=3ed49dcb9bc07fc66cd0108b95bd98f2	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/uw-trn-sq6477.png	(from https://www.classcentral.com/universities)
09:20:08	415/415	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2015:06:04%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fupm-trn-sq.png?auto=format&blur=200&h=80&ixlib=php-3.3.1&px=16&s=d4db70502cca7efe9930b135b3af4805	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/upm-trn-sq5dc0.png	(from https://www.classcentral.com/universities)
09:20:09	263/263	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2012:11:38%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fdeakin-trn-sq.png?auto=format&blur=200&h=80&ixlib=php-3.3.1&px=16&s=8cf62e7a117744a5adb18058155add6d	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/deakin-trn-sqb091.png	(from https://www.classcentral.com/universities)
09:20:10	405/405	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2016:29:52%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Ftaiwan-trn-sq.png?auto=format&blur=200&h=80&ixlib=php-3.3.1&px=16&s=71774fc1849945cc050b50dace240bc5	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/taiwan-trn-sq93f2.png	(from https://www.classcentral.com/universities)
09:20:11	245/245	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2016:29:52%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fberklee-trn-sq.png?auto=format&blur=200&h=80&ixlib=php-3.3.1&px=16&s=32ba668bd257e6db71829972dd754802	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/berklee-trn-sq3001.png	(from https://www.classcentral.com/universities)
09:20:12	272/272	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2016:29:52%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fdoane-trn-sq.png?auto=format&blur=200&h=80&ixlib=php-3.3.1&px=16&s=1a376a2e70496274f201dd09b996cf56	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/doane-trn-sq6bd3.png	(from https://www.classcentral.com/universities)
09:20:13	411/411	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2016:29:52%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fglasgow-trn-sq.png?auto=format&blur=200&h=80&ixlib=php-3.3.1&px=16&s=5e8cab210e161dbc71363dfe37b6a1e7	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/glasgow-trn-sq266e.png	(from https://www.classcentral.com/universities)
09:20:14	315/315	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2016:29:52%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fberkeley-trn-sq.png?auto=format&blur=200&h=80&ixlib=php-3.3.1&px=16&s=2f04eb02172dafbaa37651d7a128f929	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/berkeley-trn-sq5416.png	(from https://www.classcentral.com/universities)
09:20:15	421/421	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2016:29:52%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Flondon-trn-sq.png?auto=format&blur=200&h=80&ixlib=php-3.3.1&px=16&s=13d8afbdb1b52dd90158dd4d49bdf84c	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/london-trn-sq654c.png	(from https://www.classcentral.com/universities)
09:20:16	416/416	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2016:29:52%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fwageningenur-trn-sq.png?auto=format&blur=200&h=80&ixlib=php-3.3.1&px=16&s=40a8a976925854a6a315c2e35d0660c2	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/wageningenur-trn-sq1c99.png	(from https://www.classcentral.com/universities)
